1024 215279
1 83 238
0 122 954
0 198 681
0 490 955
0 189 273
0 718 925
0 366 498
1 830 834
0 216 241
0 5 366
0 19 556
0 225 648
0 670 928
0 604 980
1 497 935
1 136 494
1 234 959
0 463 611
0 45 783
0 46 471
1 168 709
0 280 939
1 167 743
0 340 708
1 454 464
1 378 497
0 2 806
1 307 1001
1 470 882
0 270 716
0 292 659
1 215 547
1 303 594
1 7 988
0 726 959
0 561 853
1 623 859
1 448 1015
0 195 859
0 549 841
1 551 947
0 91 429
1 630 813
1 563 901
0 547 630
0 276 608
1 720 759
0 205 350
0 37 637
0 86 876
1 36 211
1 370 655
1 323 422
1 133 551
1 683 709
0 404 624
0 197 983
0 19 770
1 550 826
0 440 872
1 533 990
0 294 639
1 207 284
0 304 568
1 178 721
1 126 984
1 468 601
0 416 788
0 210 613
0 345 428
0 957 1014
1 536 842
0 245 917
1 345 655
0 497 707
1 160 718
1 231 902
0 528 654
1 555 724
1 759 805
0 0 818
1 633 804
1 212 899
1 198 643
1 512 796
1 328 637
0 282 345
0 477 584
0 422 627
0 103 779
0 69 878
1 266 474
0 858 1003
0 568 609
0 364 546
0 717 946
1 408 917
1 140 696
0 348 773
0 268 583
1 708 895
1 117 135
0 6 54
0 183 279
1 782 981
1 115 869
0 58 556
0 756 838
0 306 585
0 64 183
1 158 665
1 263 1013
1 91 630
1 231 554
1 707 885
0 148 930
0 79 257
0 675 710
1 764 903
0 742 752
1 100 595
0 121 198
0 278 1012
0 82 94
1 601 961
0 0 537
1 44 97
1 440 783
1 288 418
1 44 954
1 371 887
0 180 631
0 519 880
0 168 849
0 52 808
1 300 689
0 150 199
1 131 972
1 407 492
0 420 468
1 866 963
1 917 968
1 75 958
1 134 316
1 200 712
1 96 608
1 301 736
0 561 923
1 266 365
0 233 564
0 320 407
1 85 519
1 7 326
0 638 788
1 298 415
0 587 675
1 746 907
1 2 143
1 928 1001
1 124 312
0 592 829
0 310 967
1 785 995
0 501 594
1 275 413
1 305 990
0 388 861
1 132 192
0 165 520
1 445 463
0 401 419
0 741 794
0 129 907
0 80 369
1 568 770
0 355 479
1 101 503
0 318 872
1 233 648
1 154 732
0 50 906
0 708 895
0 780 911
0 458 656
1 879 903
1 127 880
1 477 1016
1 132 767
0 758 838
0 135 803
1 139 204
0 687 941
0 151 895
1 478 510
0 294 949
1 530 877
0 9 81
1 884 1008
1 554 842
1 96 270
1 87 686
1 353 790
1 438 569
0 379 903
1 291 678
0 476 548
1 227 775
0 12 187
0 410 868
0 376 431
0 136 1021
0 567 922
1 395 476
1 443 976
0 41 1001
1 400 550
0 301 414
0 204 482
0 73 374
1 680 1005
0 290 652
0 181 349
1 486 834
1 583 967
0 658 761
1 466 951
1 573 624
0 260 805
0 421 609
1 324 975
1 274 286
1 251 608
1 214 365
1 373 567
1 103 764
1 836 906
1 219 919
1 139 540
0 12 267
0 647 907
1 143 925
1 775 860
1 65 550
1 779 808
0 92 589
1 197 582
0 693 760
0 497 663
0 84 398
1 526 825
0 393 489
1 580 849
1 109 657
0 786 923
0 207 326
0 221 647
1 362 517
1 231 445
1 75 504
0 560 773
0 805 951
0 128 976
0 75 912
1 132 668
0 752 963
0 923 975
1 591 1017
1 282 343
0 120 749
0 329 1015
1 208 221
1 197 238
1 28 542
1 812 838
1 186 758
0 337 817
0 740 913
1 207 325
1 607 1016
0 209 890
1 239 568
1 560 651
0 202 842
1 304 860
0 50 254
0 408 917
1 81 453
1 431 816
0 85 728
0 166 530
0 929 968
1 280 640
0 650 799
1 114 356
0 324 583
0 595 885
0 623 832
0 480 684
1 116 363
1 290 364
1 29 46
0 401 770
1 26 502
1 488 745
1 72 867
0 41 669
0 834 916
1 145 786
1 431 680
1 778 788
1 743 950
0 180 1007
0 676 834
1 495 793
1 379 714
0 358 818
0 286 900
0 129 325
0 191 703
0 120 1014
0 523 571
1 14 28
1 707 879
0 157 531
0 235 728
1 668 933
1 77 393
0 643 870
0 174 704
0 45 294
1 232 650
1 711 956
1 32 212
1 181 845
0 513 721
0 450 916
1 462 527
0 311 495
1 448 862
1 151 493
1 573 986
0 9 451
0 518 706
1 577 794
0 551 808
0 74 93
1 61 939
0 859 871
1 489 566
0 68 630
0 65 998
1 714 797
0 18 899
0 501 959
0 696 855
0 378 797
1 308 416
0 378 497
1 424 669
0 285 428
1 300 573
1 275 841
1 607 761
1 11 226
1 741 881
1 265 832
1 331 333
0 429 995
0 32 895
1 849 866
1 173 407
1 329 580
1 715 875
0 311 651
1 864 934
1 652 837
0 48 329
1 72 338
1 589 639
1 901 1006
0 243 619
1 328 401
0 17 942
0 64 809
0 357 781
0 694 940
1 338 695
1 237 273
0 65 481
0 189 263
0 266 521
0 20 844
0 607 1016
1 864 962
1 290 652
1 96 192
0 587 934
0 606 853
1 190 497
0 692 921
0 100 629
1 153 377
0 135 380
1 62 188
1 735 951
0 221 501
1 173 531
0 246 512
0 212 572
1 348 794
0 552 872
0 359 875
0 751 990
0 60 85
0 596 907
0 381 766
0 622 838
1 536 691
0 210 409
1 24 704
1 359 456
0 334 942
1 767 819
1 749 1012
1 919 950
1 163 586
1 736 987
0 125 958
1 96 1009
1 103 509
0 636 818
0 163 618
1 126 839
0 371 380
1 235 279
0 140 216
1 634 733
1 340 600
1 616 682
0 766 770
1 26 618
0 414 429
0 548 646
0 168 235
0 882 954
1 588 846
1 8 460
0 541 911
0 566 705
1 195 627
0 136 530
1 443 1005
0 255 609
1 174 784
1 9 268
0 270 366
1 172 1009
1 276 413
1 439 796
0 177 355
0 405 969
0 818 973
1 321 632
1 149 360
1 337 539
0 398 489
1 65 462
0 416 759
1 575 616
1 158 572
0 244 262
1 570 823
1 10 692
0 141 438
0 617 834
0 118 694
0 449 925
1 432 981
1 595 986
1 98 895
1 461 492
0 148 791
0 103 468
1 106 831
0 170 172
1 109 709
1 704 775
0 388 786
1 454 475
0 32 704
0 446 828
1 193 995
0 22 454
1 7 785
0 80 346
1 72 782
0 197 724
1 133 369
0 188 414
0 375 984
1 181 389
0 539 652
1 817 1019
0 928 954
1 843 1010
1 315 329
0 120 143
0 264 364
1 906 980
0 295 669
0 169 958
1 820 1006
0 813 979
0 384 792
1 458 856
0 353 592
1 134 602
0 294 761
1 40 840
1 421 737
1 282 961
0 204 705
0 53 383
1 456 474
1 60 1002
1 544 1002
1 126 264
0 488 865
1 348 623
1 739 869
0 360 842
1 309 438
0 101 862
0 431 775
0 439 603
0 19 967
0 85 107
1 552 749
0 265 753
0 897 1022
0 533 956
1 155 675
0 439 612
1 132 836
0 133 1013
0 314 508
0 229 315
1 88 269
1 392 979
0 386 589
1 339 844
1 176 933
1 379 892
0 529 759
0 23 895
0 763 992
0 856 860
0 331 1011
1 462 719
1 139 252
0 275 628
0 740 1014
1 165 343
1 71 474
1 353 967
1 12 227
1 387 1011
0 869 872
0 0 987
1 9 247
1 808 817
1 694 960
1 307 867
0 268 882
0 369 718
0 725 1023
1 438 810
0 209 877
0 236 813
0 544 808
0 557 873
1 104 665
1 653 900
0 130 258
0 499 749
1 113 428
1 144 685
1 362 710
1 236 641
0 142 928
0 436 846
1 116 303
0 140 926
0 345 840
0 31 961
0 158 587
1 356 449
0 691 926
0 824 881
0 120 953
0 44 725
0 12 69
0 766 817
1 673 922
1 21 562
1 307 729
0 3 422
0 516 591
1 211 801
1 221 917
0 137 637
1 844 875
1 487 602
0 587 691
0 311 451
0 131 769
0 772 826
0 554 857
0 77 990
1 82 158
1 280 767
0 338 929
0 745 855
1 560 701
0 118 707
1 368 417
0 704 874
1 86 250
1 363 979
1 210 649
0 299 377
0 59 116
0 68 895
1 8 789
0 513 1012
1 359 489
1 347 637
1 142 500
1 559 828
1 508 516
1 320 429
1 260 264
0 477 654
0 570 1008
1 138 187
0 157 172
1 25 123
1 566 710
1 804 996
1 123 559
1 53 254
0 497 599
1 239 349
1 121 315
1 855 867
1 441 919
0 3 398
0 389 590
0 315 1011
1 279 687
0 740 765
0 486 1005
1 284 466
1 383 483
0 378 455
0 637 847
0 354 537
0 660 804
0 133 270
0 243 311
1 515 704
0 260 676
1 629 769
0 336 796
1 34 415
1 141 309
1 511 844
0 458 771
0 78 942
1 485 729
0 666 1006
1 485 671
1 860 878
1 640 768
1 660 711
0 688 836
0 98 411
1 158 932
0 300 855
0 209 860
0 21 259
0 347 753
1 589 801
1 388 680
1 290 860
0 425 696
1 480 713
1 310 725
1 304 718
1 137 996
0 758 906
0 93 866
0 286 730
1 462 550
0 117 870
1 879 967
0 499 916
0 274 1006
0 130 207
0 159 191
0 603 649
0 521 795
0 337 367
1 417 808
0 439 1004
1 684 721
1 306 783
0 271 338
0 65 702
1 36 247
0 181 977
1 473 504
1 696 831
0 290 787
1 43 708
0 496 855
1 485 571
1 180 468
1 60 825
0 424 985
1 13 156
1 325 672
0 163 313
0 97 149
1 298 589
1 125 805
1 188 329
1 143 880
0 181 1016
1 381 838
1 150 959
0 23 756
0 94 945
0 234 282
0 276 413
0 711 956
0 122 144
0 79 490
1 558 641
0 224 611
0 12 931
0 658 755
1 418 891
0 601 622
0 550 887
0 77 432
1 960 979
0 626 671
0 8 1003
1 220 972
1 230 656
1 573 734
0 292 794
1 120 685
1 127 389
1 170 224
0 480 656
0 128 888
0 288 579
0 354 816
0 200 441
1 201 976
0 19 630
1 112 362
0 375 1014
0 320 515
0 313 414
0 113 154
1 633 772
1 819 948
0 899 990
1 337 388
0 170 472
1 360 991
0 37 273
0 78 753
1 69 298
1 800 843
0 29 207
0 373 968
0 694 924
0 554 942
0 326 490
0 17 511
0 15 213
0 658 674
0 352 797
0 181 684
1 286 1018
0 189 545
0 293 298
0 614 875
1 449 658
1 431 543
1 163 390
0 183 745
1 676 1003
1 839 862
0 422 873
1 277 831
1 294 735
0 253 762
0 465 1001
0 1 996
1 327 930
1 131 551
1 9 740
0 401 417
0 401 1016
0 123 544
1 74 658
0 29 658
0 669 847
0 274 747
1 76 280
0 127 912
0 633 750
1 151 255
0 272 400
0 832 916
1 488 681
0 150 819
1 646 768
1 349 1008
1 498 708
1 323 404
1 234 838
1 409 745
0 469 625
1 562 842
0 366 699
1 298 335
1 338 450
0 537 783
0 791 971
1 713 853
1 36 561
0 53 728
1 149 609
1 378 545
1 222 721
0 165 960
0 147 485
0 501 848
0 83 600
1 129 261
1 290 446
1 325 376
0 66 89
0 342 669
0 137 469
0 308 490
0 957 968
0 54 554
1 101 194
0 385 491
0 466 712
0 281 351
0 607 980
0 108 229
1 179 231
0 705 828
1 400 978
1 109 1008
0 573 912
0 515 804
0 130 277
1 319 485
0 107 345
1 31 146
0 138 782
0 220 834
1 658 944
1 27 604
0 442 651
1 266 577
1 464 525
0 108 607
0 957 994
0 137 535
0 444 753
1 60 1001
0 109 911
0 330 945
1 250 684
0 226 829
0 28 894
1 122 170
0 517 935
1 192 683
1 103 454
1 320 388
1 256 285
1 475 979
1 459 800
1 137 501
1 416 643
0 587 818
0 563 676
1 205 671
1 748 821
0 208 580
1 389 884
0 155 611
0 151 402
1 480 865
0 575 943
1 562 777
1 86 1021
1 634 762
0 488 829
0 246 342
1 310 670
1 268 472
1 235 548
1 801 1023
1 387 463
0 596 614
1 154 277
0 92 163
0 332 638
0 483 573
1 276 349
0 398 809
1 45 841
1 463 923
0 662 773
1 259 663
0 459 643
0 811 882
0 226 443
1 445 722
0 62 936
0 492 926
0 286 928
1 114 237
1 368 941
0 168 667
1 161 924
0 198 378
1 557 1010
1 204 973
1 336 912
1 446 885
0 511 842
1 324 530
0 96 387
1 150 824
1 176 545
0 202 959
0 494 567
1 471 707
0 84 368
1 643 870
1 73 748
0 88 137
0 603 780
1 607 844
0 206 968
1 771 929
0 27 44
0 3 669
1 854 997
0 263 950
0 234 922
1 692 889
1 739 765
1 264 863
1 554 801
0 284 466
0 959 994
0 330 970
1 103 468
1 219 693
1 222 791
1 490 661
0 26 749
0 582 972
1 21 725
1 105 519
1 538 649
0 640 704
0 422 614
1 294 932
1 592 694
0 442 944
0 837 962
1 414 552
0 115 739
1 63 104
0 299 449
1 362 936
0 494 810
0 190 832
0 198 559
1 268 363
1 135 645
1 814 848
0 183 780
1 33 191
1 568 885
0 619 674
0 99 323
1 711 743
0 250 593
1 180 232
0 738 903
0 569 583
1 313 425
0 161 607
1 366 418
1 47 776
0 451 851
0 4 937
1 142 746
0 245 789
0 647 762
1 260 522
0 747 836
1 735 956
0 225 401
0 121 970
0 179 334
1 590 963
1 160 564
1 194 490
1 226 624
1 227 961
0 322 877
0 692 862
0 657 753
1 201 392
1 111 198
0 67 233
0 395 431
0 556 777
0 564 775
0 443 976
0 417 469
1 54 915
1 128 409
1 304 312
1 66 805
0 308 416
0 899 957
0 116 303
1 419 779
1 83 88
0 251 816
0 292 605
1 668 745
1 39 967
1 149 460
1 133 467
1 266 370
0 446 716
1 30 363
0 361 889
0 423 809
0 343 1007
0 203 916
1 251 519
1 6 41
0 312 686
0 147 275
0 281 1014
0 486 549
1 726 991
1 94 297
1 100 498
1 288 293
0 232 946
1 324 648
0 898 973
0 743 938
0 387 510
0 83 300
1 226 596
1 301 389
1 214 926
1 515 558
1 516 910
0 445 731
0 111 983
1 217 408
1 428 670
0 227 889
0 454 955
0 33 1009
0 180 304
1 231 531
1 119 638
1 424 596
1 2 339
0 352 509
0 441 714
1 22 316
0 119 1018
1 380 832
0 129 261
0 623 756
0 494 958
1 300 606
0 150 824
1 166 532
1 264 886
1 113 407
1 36 689
1 121 219
0 73 351
0 706 799
0 87 351
0 181 994
0 282 384
0 94 365
0 747 995
0 584 970
0 90 95
0 65 87
1 654 784
1 800 993
0 643 875
1 220 309
1 18 1008
1 116 865
1 629 633
0 377 854
0 580 872
1 55 369
0 151 435
1 84 445
0 605 715
1 94 980
0 616 924
1 683 737
0 366 675
0 549 616
0 170 613
0 84 610
0 186 758
1 648 825
0 78 884
0 53 922
1 776 985
0 229 349
1 506 981
1 146 689
1 215 733
0 446 767
1 339 898
0 625 897
0 692 823
1 24 239
0 469 976
0 401 684
1 31 905
0 137 145
0 348 845
1 750 829
1 229 404
0 48 881
0 543 666
1 664 879
0 124 229
1 65 597
1 264 912
1 673 986
0 170 354
0 105 441
0 784 967
0 722 857
1 216 965
0 756 905
1 303 377
1 61 522
0 318 750
0 681 964
1 824 851
0 203 666
0 324 913
0 139 228
1 3 752
0 698 883
1 819 892
1 200 537
1 310 337
1 549 653
1 103 507
1 68 476
0 613 794
1 349 924
1 76 685
1 271 659
1 3 398
0 565 670
1 465 639
1 165 463
1 13 232
0 99 556
1 293 778
1 100 682
0 277 658
0 539 994
0 139 186
0 150 810
1 51 357
1 62 526
1 123 720
0 641 891
1 657 765
0 121 245
0 143 186
0 503 778
1 286 786
0 292 871
0 500 560
1 172 460
1 763 1007
0 386 392
1 271 542
0 309 993
0 139 252
1 574 766
0 330 873
0 220 308
0 756 789
0 283 859
0 309 604
1 850 972
1 270 356
0 243 474
0 69 614
1 577 981
0 266 267
0 468 966
1 38 302
1 758 840
0 113 818
0 823 909
1 146 320
1 89 816
1 380 857
1 591 876
0 127 983
1 114 417
0 471 727
1 169 305
1 610 872
0 561 899
1 320 822
1 294 408
1 603 993
0 236 1013
0 537 822
0 290 540
1 408 965
0 551 703
1 551 810
1 499 515
1 111 983
1 419 530
0 659 987
0 254 427
0 532 941
1 160 903
0 681 969
0 320 631
0 115 530
0 583 901
1 551 691
1 334 942
1 793 905
0 922 978
1 102 141
0 302 630
0 110 726
1 178 480
1 101 236
0 431 494
1 262 954
1 49 828
0 65 954
1 310 429
0 414 529
0 77 277
1 562 799
0 92 725
1 546 887
0 333 817
1 77 313
1 569 1003
1 44 133
0 292 486
1 234 351
0 607 682
1 636 738
1 206 338
0 661 673
1 345 947
0 255 708
0 27 660
1 550 916
1 235 470
0 759 958
1 369 868
0 121 976
1 260 512
0 206 393
0 207 957
1 616 653
1 405 969
0 674 960
1 709 858
1 18 984
0 344 430
0 401 877
0 567 721
1 223 914
0 130 371
0 124 494
1 14 115
1 15 957
1 300 856
0 99 296
0 40 944
1 501 547
0 504 860
1 713 894
0 767 961
0 688 978
1 436 447
0 44 710
1 183 973
0 11 965
0 981 1003
0 477 732
1 178 952
1 463 660
1 59 631
1 624 1016
0 18 339
1 201 691
1 378 879
0 209 224
1 436 641
1 913 937
1 498 1001
1 103 964
1 30 759
1 343 443
0 337 843
0 390 611
1 337 911
0 555 598
0 120 290
1 597 752
0 11 366
1 52 658
0 55 596
0 148 300
1 993 1020
0 633 886
0 926 1007
0 667 874
0 905 972
0 592 694
1 529 750
1 818 884
0 577 847
0 232 346
1 285 375
1 667 874
0 68 187
0 864 911
1 680 758
1 168 243
1 344 689
0 621 942
1 697 844
0 249 591
1 51 813
0 363 850
0 325 646
1 142 499
1 716 1014
1 436 845
0 459 499
0 426 838
1 423 903
1 303 992
0 1 601
1 632 721
0 29 392
1 33 297
1 112 401
0 281 677
1 26 599
0 64 342
0 398 835
0 386 899
1 962 1002
0 116 221
0 185 558
0 123 785
1 274 557
1 408 853
1 645 707
1 24 390
1 689 699
0 25 138
0 63 245
0 297 461
0 665 818
1 128 288
1 144 600
1 830 883
0 267 952
1 499 916
0 458 611
1 426 751
0 101 951
0 84 534
0 138 322
1 273 636
0 200 501
0 168 243
1 414 694
1 85 878
1 364 717
1 414 463
1 187 398
1 338 900
1 378 797
1 396 612
1 224 936
1 360 791
0 236 609
0 157 271
1 69 842
1 118 359
1 787 934
1 645 809
0 195 869
1 617 688
1 177 734
1 80 877
0 313 838
1 48 582
0 731 805
1 871 1023
0 696 811
1 49 550
1 287 856
1 603 909
0 106 627
1 173 810
0 358 920
0 194 376
0 472 751
0 208 573
1 43 490
1 424 796
1 341 968
1 65 422
0 684 913
0 68 868
0 239 302
0 36 892
0 226 984
1 733 866
1 441 837
1 230 427
0 318 517
1 442 894
0 130 246
0 131 174
1 307 884
0 268 959
0 515 558
0 152 453
1 93 610
1 341 686
0 140 313
1 761 982
0 580 997
1 435 506
0 462 715
1 376 1003
1 737 772
1 204 318
1 238 961
1 144 598
1 498 778
0 927 977
0 110 390
0 83 85
1 158 615
0 365 773
0 623 859
0 266 588
1 435 662
1 363 419
1 537 822
0 107 848
1 37 86
0 384 638
1 591 931
1 567 978
0 50 275
1 172 221
0 273 473
0 241 925
1 388 861
0 136 975
1 6 295
0 664 879
0 459 921
0 497 977
0 241 629
1 12 494
1 267 926
1 48 355
1 206 360
0 2 962
1 128 536
0 633 1002
1 863 890
1 670 690
1 480 845
0 194 238
0 144 755
0 438 756
0 89 100
0 136 871
1 622 667
1 123 253
0 203 216
0 104 204
1 459 667
1 260 1015
1 80 820
0 78 472
0 357 978
1 227 376
0 761 843
0 329 952
1 250 699
0 813 821
1 105 444
0 247 355
0 415 826
1 191 341
1 172 608
0 174 700
1 536 759
1 609 936
1 36 134
0 306 484
1 616 916
0 962 1009
1 364 383
0 383 926
0 147 722
1 484 843
1 287 416
1 501 668
0 164 876
1 356 495
0 537 825
0 232 672
1 348 561
1 14 72
0 375 998
1 162 843
0 27 1000
0 464 834
0 261 367
0 165 489
1 408 928
0 328 796
1 253 525
1 726 935
0 64 822
1 88 786
0 2 535
1 156 278
1 473 505
0 871 944
1 320 906
0 623 779
1 449 798
1 154 237
1 457 708
0 260 751
0 330 871
0 315 338
0 293 795
0 620 885
1 29 410
1 231 918
0 80 623
1 119 666
1 15 739
1 417 782
0 50 598
0 553 637
1 166 386
0 486 698
1 630 903
0 674 927
1 357 464
1 81 910
1 271 652
0 458 481
1 62 204
0 152 352
0 184 832
0 802 972
0 698 806
0 508 916
1 107 494
1 443 805
0 48 88
0 692 756
0 678 858
0 267 674
1 672 864
0 827 957
0 190 980
0 827 830
1 376 897
0 162 675
1 387 550
1 315 338
1 184 847
1 360 766
1 292 990
1 35 850
0 715 837
0 732 898
1 494 576
0 739 867
0 468 502
0 220 630
1 46 850
0 119 256
1 37 980
1 678 869
1 177 285
0 106 521
0 491 778
0 308 836
0 572 730
1 465 750
1 553 691
1 199 958
1 390 821
1 509 979
1 224 431
0 442 650
0 618 932
1 327 761
0 3 738
0 311 395
1 45 635
1 356 762
0 114 268
0 211 443
0 227 473
0 189 692
0 380 689
1 194 210
0 802 1022
0 388 868
1 365 566
1 884 962
0 348 855
1 104 285
0 543 711
0 68 734
0 631 645
0 355 905
0 682 712
0 21 574
0 333 546
1 444 582
1 783 974
0 626 702
1 339 692
1 196 249
0 162 208
0 271 446
1 75 157
1 29 539
0 215 873
0 61 71
1 396 518
0 272 376
0 207 284
1 778 911
0 817 839
1 140 693
0 630 829
0 267 605
1 658 827
1 166 644
0 112 124
1 859 936
1 278 321
0 444 747
0 361 372
0 262 862
0 788 958
0 162 604
0 277 990
0 240 904
1 242 485
0 664 822
1 591 832
0 303 601
1 44 288
1 9 804
1 213 992
0 56 302
0 48 145
1 152 180
1 43 546
0 232 653
1 81 966
1 355 541
1 258 366
0 459 477
0 61 175
0 121 457
1 119 405
1 464 834
1 140 560
0 442 835
1 568 784
1 352 436
0 80 757
1 425 864
0 123 743
1 747 785
1 599 879
0 149 909
1 103 455
1 71 706
0 88 328
0 549 679
1 83 592
0 162 313
0 571 717
1 761 907
1 681 969
0 275 860
1 595 725
1 84 335
1 684 703
1 149 666
1 559 917
0 36 675
0 178 250
1 509 702
0 869 934
1 315 661
1 77 365
1 392 654
0 354 830
1 97 527
1 52 155
0 405 544
0 154 550
1 766 770
0 75 894
0 119 793
0 432 487
0 61 609
1 560 996
1 663 673
0 929 957
1 101 597
0 334 397
1 926 1007
1 302 606
1 500 971
1 365 560
0 190 434
1 130 371
1 498 902
1 262 355
0 259 993
0 473 845
1 225 599
1 587 894
1 106 493
1 386 959
1 612 626
1 221 591
0 138 583
1 61 828
0 59 728
0 422 740
1 330 385
1 326 915
1 85 1007
0 603 776
1 10 890
0 233 648
0 329 637
1 110 191
0 546 931
0 694 1013
1 79 546
0 562 777
0 53 683
1 313 723
1 987 1019
0 293 629
0 214 868
1 319 545
1 274 306
1 654 811
1 680 946
1 655 667
1 159 723
1 36 417
0 69 388
1 24 585
1 21 282
1 405 974
0 127 242
0 38 946
0 61 871
0 141 979
0 93 834
0 134 283
1 985 1002
0 437 851
1 166 406
1 802 1013
1 790 973
1 488 557
0 29 973
0 94 291
1 443 704
0 89 878
0 20 831
0 52 271
0 131 246
1 489 498
0 680 946
1 647 889
0 644 1013
0 532 912
1 834 916
1 216 785
1 395 759
0 536 736
0 505 732
0 325 620
1 182 950
1 99 784
0 100 506
0 686 723
0 653 890
0 797 920
1 328 464
0 56 449
1 718 947
0 564 696
0 725 924
1 49 118
0 399 662
0 530 798
0 636 832
0 404 696
0 70 821
0 527 573
0 216 949
0 24 569
1 483 573
1 386 810
0 532 929
0 107 347
0 317 650
1 449 735
0 193 974
1 676 758
0 86 579
0 57 135
0 193 494
0 229 913
1 19 637
1 532 815
1 439 845
0 224 664
0 132 184
1 568 1004
0 326 825
0 531 664
0 470 779
1 255 774
0 108 422
0 631 654
1 149 345
0 186 607
0 623 784
0 18 610
0 48 673
1 315 792
1 123 529
0 118 148
1 416 634
0 165 987
0 9 466
0 465 885
1 404 677
1 432 809
1 131 712
1 226 513
1 324 769
0 154 795
1 439 518
1 220 573
0 926 936
0 297 771
1 490 603
1 187 444
1 480 959
0 573 820
1 654 930
0 443 921
0 329 724
1 789 889
0 74 561
0 236 240
0 228 531
1 610 851
1 119 156
0 615 757
1 628 718
1 950 998
0 84 300
0 311 556
0 205 508
1 940 986
0 465 681
1 378 889
1 168 987
0 320 865
0 350 827
1 32 554
1 545 554
0 493 566
1 627 1021
0 536 938
0 617 634
0 78 959
0 64 453
0 230 666
1 511 669
1 272 605
0 206 840
0 544 828
1 436 536
0 310 621
1 634 696
0 19 767
1 177 355
0 515 626
0 725 944
0 401 992
0 513 1006
1 51 609
1 127 164
1 588 820
0 226 786
0 134 602
1 588 936
1 67 643
0 898 953
1 278 727
0 286 781
1 830 1014
0 173 327
1 787 927
0 197 739
1 779 925
0 349 480
1 342 368
1 319 519
0 881 938
1 439 479
1 525 895
0 280 377
1 354 886
1 175 1013
0 335 367
0 825 902
1 264 438
1 101 605
0 421 904
1 195 402
1 138 921
0 424 433
0 525 900
0 511 682
0 594 887
1 443 741
1 539 782
0 245 555
0 521 654
0 498 569
1 943 959
1 536 758
0 96 644
0 530 679
0 15 72
0 518 958
1 53 581
1 141 231
1 776 825
0 82 598
1 211 739
0 112 654
1 765 1014
0 139 561
0 96 131
1 302 613
1 143 603
0 443 798
1 311 740
0 356 602
1 31 825
1 108 593
1 355 547
1 209 878
1 650 750
1 463 533
1 513 946
1 688 995
1 785 1012
1 776 976
0 573 734
1 638 927
0 608 683
1 427 973
1 246 895
1 189 843
1 264 327
1 739 793
0 813 925
1 536 911
1 232 660
0 216 416
0 124 928
1 64 529
0 51 731
0 663 893
1 271 786
0 361 500
1 692 914
1 86 429
0 699 852
0 452 996
1 80 757
1 813 1006
1 139 850
0 117 266
1 707 984
0 258 513
1 214 934
1 1 978
0 128 665
1 545 960
0 43 302
1 131 364
1 50 320
0 372 595
1 265 812
0 187 890
1 535 624
1 584 931
0 918 1002
0 374 844
0 128 745
0 514 784
0 174 470
0 213 423
1 123 744
0 88 553
0 77 714
0 178 721
0 208 415
0 653 957
0 150 375
1 449 687
1 499 730
0 419 1023
0 402 459
0 714 718
1 202 429
1 399 984
0 198 418
1 874 978
1 552 937
1 573 637
1 79 464
1 198 560
1 154 515
1 451 464
0 210 668
0 637 929
1 623 635
1 984 1020
1 311 451
0 325 382
0 392 824
1 230 701
0 428 544
0 783 869
1 522 542
0 964 998
1 731 836
1 47 856
0 82 229
1 270 982
0 425 497
1 230 573
0 487 814
0 549 637
1 21 405
1 913 931
0 843 1008
1 248 880
0 113 1008
1 42 901
1 115 190
0 80 484
1 9 583
1 633 842
0 605 618
0 558 562
1 372 855
0 290 501
1 446 846
0 251 470
0 504 530
1 678 845
1 312 742
1 212 272
0 43 680
1 8 119
1 353 586
0 173 369
0 155 958
1 218 908
1 198 853
0 335 373
1 628 965
0 192 639
0 673 922
0 398 467
1 756 979
1 189 220
1 268 306
1 499 696
0 33 533
1 311 663
0 554 922
1 372 800
1 605 656
1 52 137
0 18 900
0 166 199
0 19 782
0 555 980
1 42 730
0 728 796
0 616 838
0 270 982
1 643 650
0 468 820
0 265 632
0 511 762
0 482 909
1 544 661
0 79 829
1 971 1013
1 466 565
1 828 850
1 73 951
1 401 532
1 47 303
0 518 863
0 79 463
0 11 1017
1 538 750
0 627 685
1 109 258
0 775 903
0 708 762
0 464 845
0 469 751
0 4 327
1 276 808
0 618 684
0 81 634
0 658 1016
1 601 948
1 168 736
0 510 798
0 18 580
0 74 880
1 442 945
0 343 1023
1 688 902
1 704 984
1 187 702
1 698 893
0 672 703
0 380 477
0 276 319
1 365 954
1 303 491
0 282 855
1 611 955
0 328 759
0 621 886
1 666 816
1 791 913
1 70 1013
0 183 696
1 473 787
1 366 715
0 218 396
1 30 509
0 423 712
1 187 318
1 639 868
1 290 540
0 65 550
0 181 816
1 157 328
0 506 983
1 599 779
0 904 978
1 300 929
1 56 252
1 192 435
1 58 851
0 2 1022
0 115 280
0 444 598
0 168 302
1 334 890
0 711 1002
1 608 952
0 451 518
1 140 780
0 443 865
1 599 824
0 153 560
1 292 1019
1 41 501
0 585 724
0 92 280
1 667 676
0 119 561
0 60 677
0 212 954
0 54 545
1 526 724
1 865 910
1 146 857
0 43 585
1 4 268
1 527 573
0 323 453
0 799 1013
1 198 617
0 313 368
1 290 348
0 172 835
0 264 322
0 275 762
0 439 924
1 471 839
1 357 594
1 220 546
1 15 392
0 307 620
1 169 926
1 422 822
1 149 654
0 151 187
0 86 215
1 232 353
1 137 178
1 199 534
1 503 656
1 754 1016
0 76 280
